Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,Drvr_Lic_Type_ID,Drvr_Lic_State_ID,Drvr_Lic_Cls_ID,Drvr_Zip
13627110,1,1,1,1,5,51,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
13627110,2,1,1,1,5,37,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78731
13627111,1,1,1,1,5,28,2,2,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,75181
13627111,2,1,1,1,5,19,4,2,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13627112,1,1,1,1,5,18,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78739
13627112,2,1,1,1,5,24,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13627114,1,1,1,1,3,51,4,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78741
13627114,2,1,1,1,5,56,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,
13627116,1,1,1,1,5,51,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78602
13627116,2,1,1,1,5,37,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78611
13627117,1,1,1,1,5,53,1,1,1,1,4,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78734
13627117,2,1,1,1,2,34,1,2,1,1,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78736
13627118,1,1,1,1,5,49,2,1,4,11,1,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78747
13627119,1,1,1,1,5,27,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13627119,2,1,1,1,3,67,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78745
13627120,1,1,1,1,5,60,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78749
13627367,1,1,1,1,5,36,1,1,1,1,2,97,Y,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78620
13627367,2,1,1,1,5,21,2,2,1,1,2,97,Y,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78736
13627368,1,1,1,1,5,43,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
13627368,2,1,4,16,3,29,2,1,4,11,1,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,19107
13627369,1,1,1,1,5,41,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78640
13627369,2,1,1,1,5,46,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13627369,3,1,1,1,2,23,3,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,75093
13627370,1,1,1,1,5,26,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78729
13627370,2,1,1,1,5,24,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13627371,1,1,1,1,5,34,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78245
13627371,2,1,1,1,2,43,1,1,1,1,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78745
13627372,1,1,1,1,5,25,2,1,1,1,2,97,N,1,1,0.220,4,97,97,,0,0,0,1,0,0,0,9,43,3,78610
13627373,1,1,1,1,5,19,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78744
13627373,2,1,1,1,5,26,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,87,8,78744
13627374,1,1,1,1,5,23,3,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78737
13627374,2,1,1,1,5,52,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,1,78121
13627375,1,1,1,1,5,26,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,76015
13627375,2,1,1,1,3,44,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78746
13627406,1,1,1,1,5,61,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,2,78040
13627406,2,1,1,1,5,30,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78639
13628958,1,1,1,1,5,31,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78702
13628958,2,1,1,1,5,23,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75007
13630072,1,1,1,1,5,29,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78660
13630072,2,1,1,1,5,23,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13630078,1,1,1,1,5,,0,0,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,99,113,0,
13630079,1,1,1,1,5,17,1,1,1,1,8,97,N,4,,,5,97,97,,0,0,0,1,0,0,0,8,,8,78741
13630080,1,1,1,1,5,26,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78640
13630080,2,1,1,1,5,21,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,87,98,71110
13630081,1,1,5,1,2,32,1,1,4,11,1,2,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,7,78634
13630082,1,1,1,1,5,58,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
13630119,1,1,1,1,5,59,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78750
13630119,2,1,1,1,5,52,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78701
13630122,1,1,1,1,5,18,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78745
13630124,1,1,1,1,3,55,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78704
13630124,2,1,1,1,1,23,2,1,1,1,2,97,N,4,,,4,97,97,,1,0,0,0,0,1,0,8,,8,78724
13630125,1,1,1,1,2,35,1,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,87,98,78704
13630251,1,1,1,1,5,25,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,24,98,78664
13630251,2,1,1,1,5,,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78681
13630533,1,1,1,1,5,35,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
13630534,1,1,1,1,5,23,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78238
13630534,2,1,1,1,5,17,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78664
13630535,1,1,1,1,5,19,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
13630535,2,1,1,1,5,30,3,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78664
13630652,1,1,1,1,5,19,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75180
13630652,2,1,1,1,5,31,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78750
13630653,1,1,1,1,5,35,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78744
13630653,2,1,1,1,3,71,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78753
13630653,3,1,1,1,5,39,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78753
13632368,1,1,1,1,5,22,1,1,1,1,4,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78617
13632368,2,1,1,1,3,48,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78616
13632369,1,1,1,1,5,37,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78744
13632369,2,1,1,1,5,26,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78741
13632370,1,1,1,1,5,56,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78744
13632370,2,1,1,1,2,41,3,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78745
13632371,1,1,1,1,5,49,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78728
13632371,2,1,1,1,5,32,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78660
13632371,3,1,1,1,5,36,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78665
13632372,1,1,1,1,3,40,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78665
13632372,2,1,1,1,3,83,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78745
13632373,1,1,1,1,5,22,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78758
13632373,2,1,1,1,5,61,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78753
13632374,1,1,1,1,5,47,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13632374,2,1,1,1,5,34,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78746
13632375,1,1,1,1,5,62,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78737
13632375,2,1,1,1,5,49,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,1,78748
13632375,3,1,1,1,3,49,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,1,78641
13632376,1,1,1,1,5,27,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
13632377,1,1,1,1,5,53,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78676
13632377,2,1,1,1,5,32,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78744
13632664,1,1,1,1,2,18,2,1,1,8,8,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78640
13632664,2,1,1,1,5,51,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78621
13632664,3,1,1,1,5,22,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,77450
13632683,1,1,1,1,5,32,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78728
13632683,2,1,1,1,2,39,2,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78758
13634808,1,1,1,1,2,65,1,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78748
13634808,2,1,1,1,2,28,5,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78744
13634808,3,1,1,1,2,26,1,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78744
13634897,1,1,1,1,5,22,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78744
13634898,1,1,1,1,5,33,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78754
13634898,2,1,1,1,5,30,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78729
13634899,1,1,1,1,5,18,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78652
13634899,2,1,1,1,5,66,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,87,98,61760
13634900,1,1,1,1,0,40,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,78744
13634900,2,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
13634901,1,1,1,1,3,30,2,2,1,1,3,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,1,43,8,78704
13634901,2,1,1,1,5,33,2,2,1,1,1,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78753
13634901,3,1,1,1,5,28,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78752
13634902,1,1,1,1,5,80,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78676
13634902,2,1,1,1,5,60,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78733
13634903,1,1,1,1,5,43,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,87,98,93950
13634904,1,1,1,1,5,46,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78610
13634904,2,1,1,1,5,52,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78752
13634904,3,1,4,16,1,58,1,2,4,11,1,97,N,4,,,4,97,97,,1,0,0,0,0,1,0,9,43,3,78747
13634905,1,1,1,1,3,22,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,99,113,0,78748
13634906,1,1,1,1,5,29,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78744
13634906,2,1,1,1,5,23,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78749
13634907,1,1,1,1,5,24,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13634907,2,1,1,1,5,41,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78772
13634908,1,1,1,1,5,25,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
13634909,1,1,1,1,5,42,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13634909,2,1,1,1,5,30,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,,,,78744
13634910,1,1,1,1,5,24,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
13634910,2,1,1,1,5,42,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,3,78753
13634911,1,1,1,1,5,37,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
13634911,2,1,1,1,5,59,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
13634912,1,1,1,1,5,27,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78605
13634912,2,1,1,1,3,81,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78613
13634913,1,1,1,1,5,27,3,2,1,1,2,97,N,1,1,0.160,4,97,97,,0,0,0,1,0,0,0,9,43,3,78750
13634913,2,1,1,1,5,23,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78758
13634914,1,1,1,1,5,30,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78249
13634915,1,1,1,1,5,60,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78657
13634916,1,1,1,1,5,16,4,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78739
13635003,1,1,1,1,5,21,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75137
13635003,2,1,1,1,5,52,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78617
13635003,3,1,1,1,5,43,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78741
13635004,1,1,1,1,2,40,1,2,1,8,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78745
13635005,1,1,1,2,5,34,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78747
13635005,2,1,1,1,3,21,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78640
13635687,1,1,1,1,2,19,2,1,1,8,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78744
13635689,1,1,1,1,5,27,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78757
13635689,2,1,1,1,5,41,1,1,1,1,3,97,Y,5,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78757
13635690,1,1,1,1,5,86,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
13635690,2,1,1,1,5,47,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78739
13635691,1,1,1,1,5,43,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,1,78666
13635691,3,1,1,1,5,57,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,87,98,30178
13635692,1,1,1,1,5,28,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78130
13635692,2,1,1,1,5,39,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78640
13635693,1,1,1,1,5,18,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78730
13635693,2,1,1,1,2,43,2,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78757
13635693,3,1,1,1,5,25,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78727
13635694,1,1,1,1,5,19,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78758
13635694,2,1,1,1,3,27,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78660
13635695,1,1,1,1,5,48,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78747
13635695,2,1,4,16,1,43,1,2,4,11,1,97,N,4,,,4,97,97,,1,0,0,0,0,1,0,9,43,3,78628
13635696,1,1,1,1,5,18,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75228
13635696,2,1,1,1,0,,2,1,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
13635696,3,1,1,1,5,40,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78681
13635697,1,1,1,1,5,36,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78717
13635697,2,1,1,1,5,42,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78620
13635697,3,1,1,1,5,22,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78738
13635697,4,1,1,1,5,51,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78746
13635698,1,1,1,1,5,34,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75033
13635698,2,1,1,1,5,31,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
13635718,1,1,1,1,5,51,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78739
13635718,2,1,1,1,5,44,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78739
13635718,3,1,1,1,2,16,1,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78737
13635719,1,1,1,1,2,77,1,2,1,1,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,77005
13635719,2,1,1,1,2,49,1,2,1,1,4,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,2,78746
13635720,1,1,1,1,5,22,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,76541
13635720,2,1,1,1,5,30,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75087
13635720,3,1,1,1,5,25,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75024
13635721,1,1,1,1,5,37,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78735
13635722,1,1,1,1,5,32,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78681
13635722,2,1,1,1,5,24,1,1,2,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78728
