Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,Drvr_Lic_Type_ID,Drvr_Lic_State_ID,Drvr_Lic_Cls_ID,Drvr_Zip
14842125,1,1,1,1,0,47,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,9,43,3,78744
14842126,1,1,1,1,5,33,1,2,1,1,8,97,N,5,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78703
14842127,1,1,1,1,5,21,1,1,1,1,2,97,N,1,1,0.126,4,97,97,,0,0,0,1,0,0,0,9,43,7,76522
14842127,2,1,1,1,5,35,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,76543
14842128,1,1,1,1,5,24,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78660
14842128,2,1,1,1,3,39,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,8,,8,78757
14842128,3,1,1,1,5,21,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78757
14842129,1,1,1,1,2,47,4,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78717
14842130,1,1,1,1,5,34,1,1,4,1,4,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,30,98,07834
14842130,2,1,1,1,5,68,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,2,78753
14842131,1,1,1,1,5,20,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78704
14842131,2,1,1,1,5,26,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
14842133,1,1,1,1,5,35,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
14842133,2,1,1,1,5,33,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78749
14842133,3,1,1,1,5,31,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
14842134,1,1,1,1,5,30,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
14842134,2,1,5,1,2,33,1,1,4,11,1,1,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,7,78767
14842135,1,1,1,1,5,28,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78752
14842135,2,1,1,1,5,26,3,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78721
14842136,1,1,1,1,5,20,1,1,1,1,4,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78641
14842136,2,1,1,1,5,82,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,75209
14842136,3,1,1,1,5,33,4,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,24,98,39047
14842137,1,1,1,1,5,17,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78681
14842137,2,1,1,1,5,42,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,76103
14842138,1,1,1,1,3,66,2,1,1,1,8,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78745
14842138,2,1,1,1,3,19,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78744
14842139,1,1,1,1,5,42,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78626
14842139,2,1,1,1,5,49,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78754
14842140,1,1,1,1,5,32,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78730
14842140,2,1,1,1,5,42,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78726
14842141,1,1,1,1,5,49,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78627
14842141,2,1,1,1,5,65,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
14842142,1,1,1,1,5,50,3,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,
14842142,2,1,1,1,5,23,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78741
14842143,1,1,1,1,3,24,2,2,1,1,3,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78741
14842143,2,1,1,1,5,40,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78741
14842144,1,1,1,1,5,21,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,77393
14842144,2,1,1,1,5,38,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78754
14842145,1,1,1,1,5,18,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,79606
14842146,1,1,1,1,5,43,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78744
14842146,2,1,1,1,3,54,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78744
14842147,1,1,1,1,5,20,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
14842182,1,1,1,1,5,25,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78744
14842182,2,1,1,1,5,36,0,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78731
14842183,1,1,1,1,3,27,1,1,1,1,2,97,N,1,1,0.140,4,97,97,,0,0,1,0,0,1,0,9,43,3,78626
14842183,2,1,1,1,3,44,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,8,,8,78752
14842184,1,1,1,1,5,21,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,98,32,98,78705
14842185,1,1,1,1,0,28,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,78660
14842185,2,1,1,1,5,31,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78653
14842185,3,1,1,1,5,55,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
14842185,4,1,1,1,5,31,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78653
14842186,1,1,1,1,2,26,2,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,1,43,8,78702
14842187,1,1,1,1,5,50,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78729
14842187,2,1,1,1,5,67,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,76567
14842188,1,1,1,1,5,50,0,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
14842188,2,1,4,16,2,54,1,1,4,11,1,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78701
14842189,1,1,1,1,2,52,2,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78723
14842189,2,1,1,1,5,28,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
14842189,3,1,1,1,5,23,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
14842189,4,1,1,1,5,34,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78721
14842189,5,1,1,1,5,28,3,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78739
14842190,1,1,1,1,5,84,2,1,1,1,2,97,N,5,,,5,97,97,,0,0,0,1,0,0,0,9,43,3,78750
14842190,2,1,1,1,5,30,2,1,1,1,2,97,N,5,,,5,97,97,,0,0,0,1,0,0,0,9,43,3,78727
14842191,1,1,1,1,5,25,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78610
14842191,2,1,1,1,5,27,1,2,1,1,4,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78648
14842192,1,1,1,1,5,21,2,1,1,1,3,97,Y,1,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,79617
14842193,1,1,1,1,0,,0,1,1,10,2,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14842193,2,1,1,1,5,25,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78741
14842194,1,1,1,1,5,35,2,2,1,1,4,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78741
14842195,1,1,1,1,2,16,1,1,1,1,1,97,N,1,1,0.091,4,97,97,,0,1,0,0,0,1,0,9,43,3,78750
14842196,1,1,1,1,5,33,2,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,43,8,78721
14842197,1,1,1,1,5,34,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,
14842197,2,1,1,1,5,18,0,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78664
14842198,1,1,1,1,5,29,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,5,98,92011
14842198,2,1,1,1,3,53,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78741
14842200,1,1,1,1,5,34,2,2,1,1,8,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78617
14842201,1,1,1,1,5,30,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78610
14842201,2,1,1,1,5,17,3,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78758
14842202,1,1,1,1,5,37,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78757
14842202,2,1,4,16,3,51,3,1,4,11,1,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78757
14842203,1,1,1,1,5,20,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78640
14842203,2,1,1,1,5,56,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78636
14842204,1,1,1,1,5,28,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78751
14842205,1,1,1,1,0,52,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,9,43,3,78758
14842205,2,1,1,1,2,24,2,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78745
14842205,3,1,1,1,5,23,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78741
14842205,4,1,1,1,5,54,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,1,78065
14842218,1,1,1,1,5,26,2,2,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78660
14842218,2,1,1,1,5,19,2,1,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78237
14842225,1,1,1,1,0,,2,1,1,10,3,97,N,4,,,6,0,99,,0,0,0,0,1,0,0,99,113,0,78741
14842225,2,1,1,1,5,25,3,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,12,98,46268
14842225,3,1,1,1,5,60,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78574
14842225,4,1,1,1,5,56,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78118
14842225,5,1,1,1,5,30,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78640
14842225,6,1,1,1,5,20,5,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78414
14842252,1,1,1,1,5,32,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78730
14842252,2,1,1,1,2,57,3,2,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78746
14842252,3,1,1,1,5,33,4,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78717
14842253,1,1,1,1,5,21,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
14842253,2,1,1,1,3,31,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,77833
14842254,1,1,1,1,5,31,0,2,1,10,8,97,N,5,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78729
14842254,2,1,1,1,3,25,0,2,1,10,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78759
14842254,3,1,1,1,5,48,0,1,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
14842254,4,1,1,1,5,70,1,2,1,10,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
14842255,1,1,1,1,5,45,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78745
14842255,2,1,4,16,3,24,3,2,4,11,1,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78745
14842256,1,1,1,1,5,22,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78746
14842256,2,1,1,1,5,20,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,77388
14842256,3,1,1,1,5,41,5,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,77459
14842257,1,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14842258,1,1,1,1,5,42,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78752
14842258,2,1,1,1,5,49,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78613
14842259,1,1,1,1,3,30,3,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78754
14842259,2,1,1,1,5,36,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
14842259,3,1,1,1,3,32,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78705
14844412,1,1,1,1,5,21,1,2,1,1,2,97,Y,1,1,0.217,4,97,97,,0,0,0,1,0,0,0,9,43,3,76534
14844412,2,1,1,1,5,20,3,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,76549
14844413,1,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,78753
14844414,1,1,1,1,5,22,1,2,1,1,2,97,N,5,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78652
14844414,2,1,2,11,5,46,2,1,1,11,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,1,75042
14844415,1,1,1,1,5,20,1,2,1,1,8,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78703
14844416,1,1,1,1,0,31,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,78664
14844416,2,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14844457,1,1,1,1,5,37,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78747
14844457,2,1,1,1,5,39,2,1,1,1,1,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,4,43,1,78634
14844458,1,1,1,1,5,30,5,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,18,98,78759
14844459,1,1,1,1,3,46,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78681
14844460,1,1,1,1,5,19,6,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78664
14844460,2,1,1,1,5,19,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78660
14844460,3,1,1,1,5,70,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78757
14844462,1,1,1,1,3,48,3,2,1,1,8,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78730
14844462,2,1,1,1,5,56,1,2,1,1,8,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78726
14844463,1,1,1,1,0,20,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,78723
14844463,2,1,1,1,5,76,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78752
14844463,3,1,1,1,3,21,3,2,1,10,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78653
14844464,1,1,1,1,3,24,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78660
14844464,2,1,1,1,3,53,1,1,1,1,3,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78660
14844464,3,1,1,1,5,28,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78664
14844464,4,1,1,1,5,23,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78753
14844465,1,1,1,1,3,53,3,2,1,1,3,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78727
14844465,2,1,1,1,2,72,1,2,1,1,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78753
14844466,1,1,1,1,5,58,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78628
14844466,2,1,1,1,5,39,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78717
14844467,1,1,1,1,0,35,3,1,1,10,2,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,1,43,8,76105
14844467,2,1,1,1,2,47,4,2,1,1,8,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78660
14844469,1,1,1,1,5,20,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78751
14844469,2,1,1,1,5,29,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78753
14844469,3,1,1,1,5,46,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78724
14844470,1,1,1,1,5,37,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
14844470,2,1,1,1,3,44,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78701
14844471,1,1,1,1,5,34,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78729
14844471,2,1,1,1,3,51,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78641
14844471,3,1,1,1,5,33,4,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,99,113,0,
14844472,1,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14844472,2,1,1,1,5,17,1,2,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78613
14844472,3,1,1,1,5,46,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78736
14844473,1,1,1,1,5,20,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78744
14844473,2,1,1,1,5,59,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78745
14844473,3,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14844473,4,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14844474,1,1,1,1,3,47,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,1,43,8,78752
14844474,2,1,1,1,0,,0,0,1,10,0,97,Y,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14844475,1,1,1,1,5,61,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78758
14844475,2,1,1,1,5,27,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,77573
14844476,1,1,1,1,5,67,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,79604
14844476,2,1,1,1,2,51,1,1,1,10,3,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78717
14844476,3,1,1,1,5,75,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78730
14844477,1,1,1,1,5,28,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78727
14844477,2,1,1,1,5,49,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78613
14844478,1,1,1,1,5,24,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78758
14844478,2,1,4,16,3,40,2,1,4,11,1,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,99,113,0,78758
14844479,1,1,1,1,0,17,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,78745
14844479,3,1,2,1,5,32,1,1,1,8,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78701
14844480,1,1,1,1,5,24,0,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,0,78610
14844480,2,1,1,1,2,18,2,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,0,78610
14844480,3,1,1,1,5,62,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,0,78640
14844480,4,1,1,1,5,54,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,0,78745
14844481,1,1,1,1,5,51,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78735
14844481,2,1,1,1,5,33,4,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,7,78735
14844481,3,1,1,1,5,32,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78735
14844481,4,1,1,1,5,26,6,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78749
14844569,1,1,1,1,5,28,4,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78748
14844569,2,1,1,1,2,18,2,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,78747
14845586,1,1,1,1,2,63,2,1,4,1,2,97,Y,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,75040
14845586,2,1,1,1,5,43,2,1,4,1,3,97,Y,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,1,78728
